title,home_type,home_status,year_built,address,city,state,postal_code,bedrooms,bathrooms,square_footage,price,offer,monthly_p_i,total_expense,rent_zestimate,days_on_zillow,price_reduction,url
House for sale,SINGLE_FAMILY,FOR_SALE,1880,"1118 Eversole Rd, Anderson Twp, OH 45230",Anderson Twp,OH,45230,4,4.0,3265,729000.0,517600.0,1976.881255463351,4198.691255463351,4299,73,,https://www.zillow.com/homedetails/1118-Eversole-Rd-Anderson-Twp-OH-45230/2118757846_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1888,"747 Delhi Ave, Cincinnati, OH 45204",Cincinnati,OH,45204,2,2.0,1296,47000.0,47000.0,179.50815109501062,599.841484428344,800,74,,https://www.zillow.com/homedetails/747-Delhi-Ave-Cincinnati-OH-45204/34237406_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1899,"4237 Turrill St, Cincinnati, OH 45223",Cincinnati,OH,45223,3,2.0,1312,254900.0,104400.0,398.73725477274706,1274.8205881060803,1375,75,"$14,100 (Oct 24)",https://www.zillow.com/homedetails/4237-Turrill-St-Cincinnati-OH-45223/34249673_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1939,"4322 Virginia Ave, Cincinnati, OH 45223",Cincinnati,OH,45223,0,,1694,199000.0,166400.0,635.5352413236121,1402.771907990279,1503,75,,https://www.zillow.com/homedetails/4322-Virginia-Ave-Cincinnati-OH-45223/34249129_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1985,"7601 Coldstream Dr, Cincinnati, OH 45255",Cincinnati,OH,45255,5,6.0,4971,599000.0,383700.0,1465.473990960757,3299.8073242940904,3400,75,"$50,000 (Nov 7)",https://www.zillow.com/homedetails/7601-Coldstream-Dr-Cincinnati-OH-45255/34275770_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1897,"154 Meridian St, Cincinnati, OH 45233",Cincinnati,OH,45233,2,2.0,1614,110000.0,110000.0,420.12546000959935,1020.5087933429327,1195,76,"$5,000 (Nov 4)",https://www.zillow.com/homedetails/154-Meridian-St-Cincinnati-OH-45233/34238383_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1940,"931 W Seymour Ave, Cincinnati, OH 45216",Cincinnati,OH,45216,2,2.0,927,110000.0,82800.0,316.2398917163166,874.82322504965,975,76,,https://www.zillow.com/homedetails/931-W-Seymour-Ave-Cincinnati-OH-45216/34267418_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"5897 E Woodmont Ave, Cincinnati, OH 45213",Cincinnati,OH,45213,3,2.0,1898,289500.0,158000.0,603.4529334683336,1598.7629334683338,1699,76,"$5,500 (Oct 4)",https://www.zillow.com/homedetails/5897-E-Woodmont-Ave-Cincinnati-OH-45213/34234221_zpid/
Condo for sale,CONDO,FOR_SALE,1885,"1432 Race St UNIT 310, Cincinnati, OH 45202",Cincinnati,OH,45202,1,1.0,1062,275000.0,56500.0,215.79171355038514,1349.6250468837184,1450,76,"$14,000 (Oct 14)",https://www.zillow.com/homedetails/1432-Race-St-UNIT-310-Cincinnati-OH-45202/170842809_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1898,"324 Boal St, Cincinnati, OH 45202",Cincinnati,OH,45202,3,2.0,1784,337000.0,222300.0,849.0353614557631,1999.7020281224297,2100,76,"$20,000 (Nov 13)",https://www.zillow.com/homedetails/324-Boal-St-Cincinnati-OH-45202/34222107_zpid/
Condo for sale,CONDO,FOR_SALE,1973,"2019 Calvin Cliff St # 23, Cincinnati, OH 45206",Cincinnati,OH,45206,3,3.0,1844,249900.0,152300.0,581.6827959951089,1749.6827959951088,1850,76,"$10,000 (Oct 17)",https://www.zillow.com/homedetails/2019-Calvin-Cliff-St-23-Cincinnati-OH-45206/2082756027_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1913,"2868 Dirheim Ave, Cincinnati, OH 45211",Cincinnati,OH,45211,2,2.0,1512,110000.0,108000.0,412.48681528215207,993.6801486154856,1094,77,"$10,000 (Oct 3)",https://www.zillow.com/homedetails/2868-Dirheim-Ave-Cincinnati-OH-45211/34255833_zpid/
Townhouse for sale,TOWNHOUSE,FOR_SALE,1895,"2134 Fulton Ave, Cincinnati, OH 45206",Cincinnati,OH,45206,2,3.0,1444,214900.0,214900.0,820.7723759642082,1669.989042630875,1795,77,,https://www.zillow.com/homedetails/2134-Fulton-Ave-Cincinnati-OH-45206/66897447_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1954,"3404 Ferncroft Dr, Cincinnati, OH 45211",Cincinnati,OH,45211,4,3.0,1860,249900.0,133100.0,508.3518066116152,1399.8518066116153,1500,77,,https://www.zillow.com/homedetails/3404-Ferncroft-Dr-Cincinnati-OH-45211/34256200_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1926,"3126 Mapleleaf Ave, Cincinnati, OH 45213",Cincinnati,OH,45213,2,1.0,987,159900.0,128900.0,492.31065268397595,1194.860652683976,1295,77,"$5,000 (Nov 14)",https://www.zillow.com/homedetails/3126-Mapleleaf-Ave-Cincinnati-OH-45213/34233379_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2006,"4249 N Yorkshire Sq, Cincinnati, OH 45245",Cincinnati,OH,45245,3,2.0,1172,167000.0,83400.0,318.5314851345508,994.9148184678841,1095,78,,https://www.zillow.com/homedetails/4249-N-Yorkshire-Sq-Cincinnati-OH-45245/82181321_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1940,"3442 N Club Crest Ave, Cincinnati, OH 45209",Cincinnati,OH,45209,2,2.0,1472,269000.0,188400.0,719.5603333255319,1699.8936666588652,1800,78,"$8,000 (Oct 25)",https://www.zillow.com/homedetails/3442-N-Club-Crest-Ave-Cincinnati-OH-45209/34209091_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1896,"343 City View Pl, Cincinnati, OH 45219",Cincinnati,OH,45219,3,3.0,2214,199999.0,199999.0,763.8606534223624,1714.692320089029,2250,78,"$15,001 (Nov 4)",https://www.zillow.com/homedetails/343-City-View-Pl-Cincinnati-OH-45219/34224153_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1912,"4111 Jerome Ave, Cincinnati, OH 45223",Cincinnati,OH,45223,3,2.0,2691,199998.0,111398.0,425.4648726740849,1194.8448726740849,1295,78,"$25,002 (Nov 4)",https://www.zillow.com/homedetails/4111-Jerome-Ave-Cincinnati-OH-45223/34248994_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1993,"665 Balbriggan Ct, Cincinnati, OH 45255",Cincinnati,OH,45255,5,6.0,5613,615000.0,428700.0,1637.3434973283204,3544.8934973283203,3645,78,,https://www.zillow.com/homedetails/665-Balbriggan-Ct-Cincinnati-OH-45255/34273597_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1915,"806 Pedretti Ave, Cincinnati, OH 45238",Cincinnati,OH,45238,2,1.0,838,64000.0,64000.0,244.43663127831235,721.603297944979,950,78,,https://www.zillow.com/homedetails/806-Pedretti-Ave-Cincinnati-OH-45238/34245181_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"2856 W North Bend Rd, Cincinnati, OH 45239",Cincinnati,OH,45239,3,2.0,1266,144900.0,144900.0,553.4198105035541,1241.4198105035541,1350,79,"$5,000 (Oct 16)",https://www.zillow.com/homedetails/2856-W-North-Bend-Rd-Cincinnati-OH-45239/34265132_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1952,"5722 Kiefer Ct, Cincinnati, OH 45224",Cincinnati,OH,45224,3,2.0,1295,90000.0,90000.0,343.7390127351268,902.2390127351268,1150,79,,https://www.zillow.com/homedetails/5722-Kiefer-Ct-Cincinnati-OH-45224/34266792_zpid/
For sale by owner,MULTI_FAMILY,FOR_SALE,1914,"2910 Mignon Ave, Cincinnati, OH 45211",Cincinnati,OH,45211,4,2.0,2108,95000.0,83900.0,320.4411463164126,799.7744796497459,900,79,,https://www.zillow.com/homedetails/2910-Mignon-Ave-Cincinnati-OH-45211/34253946_zpid/
For sale by owner,MULTI_FAMILY,FOR_SALE,1918,"813 Woodlawn Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,0,,2590,88000.0,0,336.1003680076795,0,,79,,https://www.zillow.com/homedetails/813-Woodlawn-Ave-Cincinnati-OH-45205/34241272_zpid/
Condo for sale,CONDO,FOR_SALE,1881,"149 Goethe St APT 2, Cincinnati, OH 45202",Cincinnati,OH,45202,2,3.0,1822,414900.0,80300.0,306.6915858070075,1749.6915858070074,1850,79,,https://www.zillow.com/homedetails/149-Goethe-St-APT-2-Cincinnati-OH-45202/245668690_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1870,"3436 Walworth Ave, Cincinnati, OH 45226",Cincinnati,OH,45226,4,3.0,2379,269000.0,208500.0,796.3287128363769,1794.7120461697104,1895,79,"$20,000 (Nov 11)",https://www.zillow.com/homedetails/3436-Walworth-Ave-Cincinnati-OH-45226/34204355_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1988,"7797 Twelve Oaks Ct, Cincinnati, OH 45255",Cincinnati,OH,45255,4,4.0,2696,368500.0,293400.0,1120.5891815165132,2399.7558481831798,2500,79,"$4,000 (Oct 14)",https://www.zillow.com/homedetails/7797-Twelve-Oaks-Ct-Cincinnati-OH-45255/34275942_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1966,"2318 Henrianne Ct, Cincinnati, OH 45225",Cincinnati,OH,45225,2,2.0,1080,90000.0,90000.0,343.7390127351268,878.299012735127,1024,79,,https://www.zillow.com/homedetails/2318-Henrianne-Ct-Cincinnati-OH-45225/34262896_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1896,"8355 Woodbine Ave, Cincinnati, OH 45216",Cincinnati,OH,45216,2,1.0,1288,90000.0,90000.0,343.7390127351268,891.7890127351268,1095,79,,https://www.zillow.com/homedetails/8355-Woodbine-Ave-Cincinnati-OH-45216/34269033_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1929,"253 Baxter Ave, Cincinnati, OH 45220",Cincinnati,OH,45220,2,1.0,1448,90000.0,90000.0,343.7390127351268,891.7890127351268,1095,79,,https://www.zillow.com/homedetails/253-Baxter-Ave-Cincinnati-OH-45220/34260522_zpid/
For sale by owner,CONDO,FOR_SALE,2007,"353 W 4th St UNIT 207, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,1370,325000.0,172600.0,659.2150399786987,1999.8817066453653,2100,80,"$4,000 (Nov 14)",https://www.zillow.com/homedetails/353-W-4th-St-UNIT-207-Cincinnati-OH-45202/90621360_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1950,"3122 Kinmont St, Cincinnati, OH 45208",Cincinnati,OH,45208,2,1.0,748,224900.0,122800.0,469.0127862652618,1299.8461195985951,1400,80,,https://www.zillow.com/homedetails/3122-Kinmont-St-Cincinnati-OH-45208/34213181_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"1229 Quebec Rd, Cincinnati, OH 45205",Cincinnati,OH,45205,3,2.0,2111,90000.0,90000.0,343.7390127351268,894.8290127351268,1111,80,,https://www.zillow.com/homedetails/1229-Quebec-Rd-Cincinnati-OH-45205/34240195_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1974,"1737 E Mcmillan St, Cincinnati, OH 45206",Cincinnati,OH,45206,3,4.0,3853,1648000.0,1311500.0,5009.041280023541,9832.977946690205,9933,80,,https://www.zillow.com/homedetails/1737-E-Mcmillan-St-Cincinnati-OH-45206/34220076_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1924,"2802 Montana Ave, Cincinnati, OH 45211",Cincinnati,OH,45211,2,2.0,1077,90000.0,90000.0,343.7390127351268,868.0390127351268,970,80,,https://www.zillow.com/homedetails/2802-Montana-Ave-Cincinnati-OH-45211/34255952_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1954,"1054 Elda Ln, Cincinnati, OH 45224",Cincinnati,OH,45224,3,1.0,925,90000.0,90000.0,343.7390127351268,887.9890127351268,1075,80,,https://www.zillow.com/homedetails/1054-Elda-Ln-Cincinnati-OH-45224/34266495_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1952,"5715 Kiefer Ct, Cincinnati, OH 45224",Cincinnati,OH,45224,3,1.0,1258,90000.0,90000.0,343.7390127351268,910.7890127351268,1195,80,,https://www.zillow.com/homedetails/5715-Kiefer-Ct-Cincinnati-OH-45224/34266782_zpid/
Foreclosed,SINGLE_FAMILY,FORECLOSED,1912,"1224 Carolina Ave, Cincinnati, OH 45237",Cincinnati,OH,45237,3,3.0,2354,0,0,0,0,1200,80,,https://www.zillow.com/homedetails/1224-Carolina-Ave-Cincinnati-OH-45237/34236073_zpid/
Foreclosed,SINGLE_FAMILY,FORECLOSED,1912,"1224 Carolina Ave, Cincinnati, OH 45237",Cincinnati,OH,45237,3,3.0,2354,0,0,0,0,1200,80,,https://www.zillow.com/homedetails/1224-Carolina-Ave-Cincinnati-OH-45237/34236073_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1948,"1840 Wynnewood Ln, Cincinnati, OH 45237",Cincinnati,OH,45237,4,1.0,1654,90000.0,90000.0,343.7390127351268,910.599012735127,1194,80,,https://www.zillow.com/homedetails/1840-Wynnewood-Ln-Cincinnati-OH-45237/34230250_zpid/
Make Me Move®,SINGLE_FAMILY,MMM,1939,"3627 Old Red Bank Rd, Cincinnati, OH 45227",Cincinnati,OH,45227,3,2.0,1301,195000.0,146400.0,559.1487940491395,1349.6487940491395,1450,81,,https://www.zillow.com/homedetails/3627-Old-Red-Bank-Rd-Cincinnati-OH-45227/34208070_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"315 Bryant Ave, Cincinnati, OH 45220",Cincinnati,OH,45220,5,2.0,2810,282000.0,224100.0,855.9101417104656,1894.960141710466,1995,81,"$16,000 (Oct 4)",https://www.zillow.com/homedetails/315-Bryant-Ave-Cincinnati-OH-45220/34259309_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1905,"5936 Croslin St, Cincinnati, OH 45230",Cincinnati,OH,45230,3,2.0,2088,52900.0,52900.0,202.04215304098003,632.1088197076467,1010,82,"$6,100 (Nov 22)",https://www.zillow.com/homedetails/5936-Croslin-St-Cincinnati-OH-45230/34202296_zpid/
Condo for sale,CONDO,FOR_SALE,1901,"1220 Vine St UNIT 14, Cincinnati, OH 45202",Cincinnati,OH,45202,1,1.0,1419,384900.0,124200.0,474.3598375744749,1894.9098375744752,1995,83,"$15,100 (Sep 23)",https://www.zillow.com/homedetails/1220-Vine-St-UNIT-14-Cincinnati-OH-45202/88868741_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1988,"7313 Eastborne Rd, Cincinnati, OH 45255",Cincinnati,OH,45255,5,6.0,4223,797000.0,339700.0,1297.4238069569171,3499.7571402902504,3600,83,"$32,000 (Nov 18)",https://www.zillow.com/homedetails/7313-Eastborne-Rd-Cincinnati-OH-45255/34278925_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1935,"1605 N Dixon Cir, Cincinnati, OH 45224",Cincinnati,OH,45224,3,3.0,2380,199900.0,160200.0,611.8554426685256,1424.7721093351922,1525,83,"$20,000 (Oct 7)",https://www.zillow.com/homedetails/1605-N-Dixon-Cir-Cincinnati-OH-45224/34265521_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1886,"406 Tusculum Ave, Cincinnati, OH 45226",Cincinnati,OH,45226,3,2.0,1730,259900.0,234800.0,896.7768910023084,1899.943557668975,2000,83,,https://www.zillow.com/homedetails/406-Tusculum-Ave-Cincinnati-OH-45226/34204177_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,-1,"15 W Daniels St, Cincinnati, OH 45219",Cincinnati,OH,45219,2,3.0,,357500.0,22500.0,85.9347531837817,1099.768086517115,1200,83,,https://www.zillow.com/homedetails/15-W-Daniels-St-Cincinnati-OH-45219/2087116529_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"1135 Beechmeadow Ln, Cincinnati, OH 45238",Cincinnati,OH,45238,3,4.0,2326,154000.0,153700.0,587.029847304322,1299.6965139709887,1400,83,"$5,900 (Oct 11)",https://www.zillow.com/homedetails/1135-Beechmeadow-Ln-Cincinnati-OH-45238/34245444_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1870,"957 Hill St, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,1054,279900.0,183600.0,701.2275859796586,1699.7275859796587,1800,83,"$15,100 (Nov 7)",https://www.zillow.com/homedetails/957-Hill-St-Cincinnati-OH-45202/34221530_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1895,"574 Purcell Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,3,2.0,2800,165000.0,138300.0,528.212282902978,1249.7122829029781,1350,83,,https://www.zillow.com/homedetails/574-Purcell-Ave-Cincinnati-OH-45205/34242353_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1895,"633 Hawthorne Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,0,,3450,130000.0,111100.0,424.3267146096954,999.993381276362,1100,83,,https://www.zillow.com/homedetails/633-Hawthorne-Ave-Cincinnati-OH-45205/34242390_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1918,"1343 Duncan Ave, Cincinnati, OH 45208",Cincinnati,OH,45208,0,,3095,435000.0,274900.0,1049.931717787626,2399.931717787626,2500,83,"$14,900 (Nov 1)",https://www.zillow.com/homedetails/1343-Duncan-Ave-Cincinnati-OH-45208/34213660_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1886,"3417 Osage Ave, Cincinnati, OH 45205",Cincinnati,OH,45205,0,,4293,80000.0,80000.0,305.5457890978904,821.6291224312238,1225,83,,https://www.zillow.com/homedetails/3417-Osage-Ave-Cincinnati-OH-45205/34241168_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2019,"4100 Duck Creek Rd, Cincinnati, OH 45227",Cincinnati,OH,45227,3,4.0,,580000.0,-26900.0,-102.73977158416565,1324.676895082501,1425,84,,https://www.zillow.com/homedetails/4100-Duck-Creek-Rd-Cincinnati-OH-45227/2082854233_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1906,"2843 Observatory Ave, Cincinnati, OH 45208",Cincinnati,OH,45208,4,3.0,2060,435000.0,288600.0,1102.2564341706397,2513.9164341706396,2614,84,"$15,000 (Oct 26)",https://www.zillow.com/homedetails/2843-Observatory-Ave-Cincinnati-OH-45208/34213784_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2019,"4000 Duck Creek Rd, Cincinnati, OH 45227",Cincinnati,OH,45227,3,3.0,,399900.0,25200.0,96.24692356583549,1199.7469235658355,1300,84,,https://www.zillow.com/homedetails/4000-Duck-Creek-Rd-Cincinnati-OH-45227/2082856228_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"4829 Doberrer Ave, Cincinnati, OH 45232",Cincinnati,OH,45232,2,1.0,1072,109000.0,99100.0,378.4948462450118,949.6615129116784,1050,85,"$10,900 (Oct 29)",https://www.zillow.com/homedetails/4829-Doberrer-Ave-Cincinnati-OH-45232/34261540_zpid/
Townhouse for sale,TOWNHOUSE,FOR_SALE,1981,"1012 Windsor St, Cincinnati, OH 45206",Cincinnati,OH,45206,2,1.0,1164,159000.0,159000.0,607.2722558320572,1288.0822558320574,1399,85,"$6,000 (Nov 19)",https://www.zillow.com/homedetails/1012-Windsor-St-Cincinnati-OH-45206/34219840_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1924,"6657 Dante Ave, Cincinnati, OH 45213",Cincinnati,OH,45213,4,2.0,1640,175000.0,123400.0,471.30437968349594,1199.9710463501626,1300,85,,https://www.zillow.com/homedetails/6657-Dante-Ave-Cincinnati-OH-45213/34235131_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"18 Tower St, Cincinnati, OH 45220",Cincinnati,OH,45220,3,1.0,1358,134500.0,119800.0,457.55481917409094,1099.7214858407576,1200,85,"$4,500 (Oct 29)",https://www.zillow.com/homedetails/18-Tower-St-Cincinnati-OH-45220/34260308_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1902,"4313 Beech Hill Ave, Cincinnati, OH 45223",Cincinnati,OH,45223,2,1.0,1377,189900.0,137000.0,523.2471638301374,1294.7971638301376,1395,85,"$10,000 (Nov 20)",https://www.zillow.com/homedetails/4313-Beech-Hill-Ave-Cincinnati-OH-45223/34249563_zpid/
Condo for sale,CONDO,FOR_SALE,2005,"2260 Riverside Dr UNIT 403, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,1344,380000.0,116800.0,446.09685208292007,1849.9301854162534,1950,85,,https://www.zillow.com/homedetails/2260-Riverside-Dr-UNIT-403-Cincinnati-OH-45202/65796571_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1885,"170 Dorsey St, Cincinnati, OH 45202",Cincinnati,OH,45202,0,,2700,625000.0,75300.0,287.59497398838937,1849.761640655056,1950,85,,https://www.zillow.com/homedetails/170-Dorsey-St-Cincinnati-OH-45202/34223554_zpid/
Condo for sale,CONDO,FOR_SALE,1966,"810 Matson Pl UNIT 903, Cincinnati, OH 45204",Cincinnati,OH,45204,2,2.0,1193,119800.0,92500.0,353.2873186444358,1199.9539853111025,1300,86,"$5,000 (Nov 16)",https://www.zillow.com/homedetails/810-Matson-Pl-UNIT-903-Cincinnati-OH-45204/82329160_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1996,"4049 Havenwood Dr, Cincinnati, OH 45245",Cincinnati,OH,45245,4,3.0,3000,241000.0,199500.0,761.9548115628642,1694.671478229531,1795,86,"$3,000 (Oct 28)",https://www.zillow.com/homedetails/4049-Havenwood-Dr-Cincinnati-OH-45245/51288168_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2019,"518 Hoge St, Cincinnati, OH 45226",Cincinnati,OH,45226,4,4.0,3614,849500.0,0,3244.514347983224,0,,86,,https://www.zillow.com/homedetails/518-Hoge-St-Cincinnati-OH-45226/66898538_zpid/
Condo for sale,CONDO,FOR_SALE,1900,"1427 Main St UNIT 6, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,844,309900.0,59100.0,225.72195169606658,1433.6819516960668,1534,86,"$2,600 (Oct 1)",https://www.zillow.com/homedetails/1427-Main-St-UNIT-6-Cincinnati-OH-45202/63569988_zpid/
Make Me Move®,SINGLE_FAMILY,MMM,1947,"1284 Section Rd, Cincinnati, OH 45237",Cincinnati,OH,45237,2,2.0,792,85000.0,85000.0,324.6424009165086,845.3590675831753,995,86,,https://www.zillow.com/homedetails/1284-Section-Rd-Cincinnati-OH-45237/34359900_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1893,"2146 W Clifton Ave, Cincinnati, OH 45219",Cincinnati,OH,45219,3,2.0,1069,132000.0,126200.0,481.99848230192214,1124.7484823019222,1225,87,"$7,000 (Nov 25)",https://www.zillow.com/homedetails/2146-W-Clifton-Ave-Cincinnati-OH-45219/34223688_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1880,"3370 Woodford Rd, Cincinnati, OH 45213",Cincinnati,OH,45213,3,3.0,2158,260000.0,149900.0,572.5164223221722,1499.8497556555055,1600,87,"$24,900 (Nov 4)",https://www.zillow.com/homedetails/3370-Woodford-Rd-Cincinnati-OH-45213/34233972_zpid/
For sale by owner,MULTI_FAMILY,FOR_SALE,1888,"3723 Drakewood Dr, Cincinnati, OH 45209",Cincinnati,OH,45209,4,2.0,2600,390000.0,241500.0,922.3663508392567,2149.866350839257,2250,87,"$18,000 (Nov 22)",https://www.zillow.com/homedetails/3723-Drakewood-Dr-Cincinnati-OH-45209/34209826_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1938,"6253 Sturdy Ave, Cincinnati, OH 45230",Cincinnati,OH,45230,3,3.0,1410,169900.0,125600.0,479.70688888368795,1199.8735555503547,1300,88,"$9,000 (Sep 20)",https://www.zillow.com/homedetails/6253-Sturdy-Ave-Cincinnati-OH-45230/34199358_zpid/
Condo for sale,CONDO,FOR_SALE,1980,"500 Mount Hope Ave UNIT 103, Cincinnati, OH 45204",Cincinnati,OH,45204,2,2.0,1345,149900.0,79300.0,302.8722634432839,1199.7055967766173,1300,90,"$10,000 (Nov 5)",https://www.zillow.com/homedetails/500-Mount-Hope-Ave-UNIT-103-Cincinnati-OH-45204/34237123_zpid/
Condo for sale,CONDO,FOR_SALE,1989,"674 Totten Way, Cincinnati, OH 45226",Cincinnati,OH,45226,2,3.0,2765,360000.0,241100.0,920.8386218937674,2394.8886218937673,2495,90,,https://www.zillow.com/homedetails/674-Totten-Way-Cincinnati-OH-45226/34203705_zpid/
Condo for sale,CONDO,FOR_SALE,1901,"1214 Vine St UNIT 7, Cincinnati, OH 45202",Cincinnati,OH,45202,2,2.0,1606,459000.0,251500.0,960.5595744764931,2647.6795744764936,2748,90,"$16,000 (Oct 23)",https://www.zillow.com/homedetails/1214-Vine-St-UNIT-7-Cincinnati-OH-45202/2101043985_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"6928 Hurd Ave, Cincinnati, OH 45227",Cincinnati,OH,45227,3,2.0,1054,185000.0,134300.0,512.9349934480836,1271.9483267814169,1372,90,,https://www.zillow.com/homedetails/6928-Hurd-Ave-Cincinnati-OH-45227/34307219_zpid/
Condo for sale,CONDO,FOR_SALE,1966,"2200 Victory Pkwy UNIT 1105, Cincinnati, OH 45206",Cincinnati,OH,45206,1,1.0,838,179900.0,87400.0,333.8087745894453,1299.6421079227787,1400,90,,https://www.zillow.com/homedetails/2200-Victory-Pkwy-UNIT-1105-Cincinnati-OH-45206/71326518_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1976,"6752 Gracely Dr, Cincinnati, OH 45233",Cincinnati,OH,45233,3,3.0,1684,144900.0,144900.0,553.4198105035541,1249.9698105035543,1395,91,"$5,000 (Oct 18)",https://www.zillow.com/homedetails/6752-Gracely-Dr-Cincinnati-OH-45233/34238861_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1885,"312 W 4th St, Cincinnati, OH 45202",Cincinnati,OH,45202,,,,1495000.0,-431500.0,-1648.0375999467465,1299.62906671992,1400,91,,https://www.zillow.com/homedetails/312-W-4th-St-Cincinnati-OH-45202/170600363_zpid/
Condo for sale,CONDO,FOR_SALE,1900,"4 W 14th St UNIT 302, Cincinnati, OH 45202",Cincinnati,OH,45202,1,1.0,1064,289000.0,50400.0,192.49384713167098,1349.6605137983377,1450,91,"$10,000 (Oct 30)",https://www.zillow.com/homedetails/4-W-14th-St-UNIT-302-Cincinnati-OH-45202/245668744_zpid/
Condo for sale,CONDO,FOR_SALE,1870,"1925 Auburn Ave UNIT 2, Cincinnati, OH 45219",Cincinnati,OH,45219,2,2.0,1430,215000.0,157000.0,599.6336111046099,1699.9669444379433,1800,91,"$10,000 (Nov 20)",https://www.zillow.com/homedetails/1925-Auburn-Ave-UNIT-2-Cincinnati-OH-45219/71326310_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1890,"4130 Mad Anthony St, Cincinnati, OH 45223",Cincinnati,OH,45223,4,3.0,1272,269900.0,103200.0,394.1540679362787,1299.987401269612,1400,91,"$10,000 (Oct 30)",https://www.zillow.com/homedetails/4130-Mad-Anthony-St-Cincinnati-OH-45223/34262230_zpid/
Make Me Move®,MULTI_FAMILY,MMM,1890,"2823 Highland Ave, Cincinnati, OH 45219",Cincinnati,OH,45219,4,2.0,2400,205000.0,204500.0,781.0514233814824,1594.7680900481494,1695,91,,https://www.zillow.com/homedetails/2823-Highland-Ave-Cincinnati-OH-45219/34223283_zpid/
