title,home_type,home_status,year_built,address,city,state,postal_code,bedrooms,bathrooms,square_footage,price,offer,monthly_p_i,total_expense,rent_zestimate,days_on_zillow,price_reduction,url
For sale by owner,LOT,FOR_SALE,1942,"2029 Eddystone Ave, Columbus, OH 43224",Columbus,OH,43224,2,,752,5700,5700,21.77013747,354.1701375,910,28,,https://www.zillow.com/homedetails/2029-Eddystone-Ave-Columbus-OH-43224/34027625_zpid/
For sale by owner,LOT,FOR_SALE,1929,"2107 Lamont Ave, Columbus, OH 43224",Columbus,OH,43224,2,,944,9100,9100,34.75583351,370.9225002,900,24,,https://www.zillow.com/homedetails/2107-Lamont-Ave-Columbus-OH-43224/34027780_zpid/
For sale by owner,MANUFACTURED,FOR_SALE,1996,"1400 Lark Dr, Columbus, OH 43219",Columbus,OH,43219,3,2,,19500,0,74.47678609,0,,18,,https://www.zillow.com/homedetails/1400-Lark-Dr-Columbus-OH-43219/2082297997_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1917,"869-871 E Starr Ave, Columbus, OH 43201",Columbus,OH,43201,0,,2392,19900,19900,76.00451504,468.1711817,1100,1,,https://www.zillow.com/homedetails/869-871-E-Starr-Ave-Columbus-OH-43201/33842914_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1910,"2729 Pontiac St, Columbus, OH 43211",Columbus,OH,43211,2,1,575,22000,22000,84.025092,457.9417587,775,16,"$4,000 (Oct 30)",https://www.zillow.com/homedetails/2729-Pontiac-St-Columbus-OH-43211/33869990_zpid/
For sale by owner,MANUFACTURED,FOR_SALE,-1,"755 Stelzer Rd LOT 150, Columbus, OH 43219",Columbus,OH,43219,3,2,,25000,0,95.48305909,0,,7,,https://www.zillow.com/homedetails/755-Stelzer-Rd-LOT-150-Columbus-OH-43219/2082160302_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"212 Stevens Ave, Columbus, OH 43222",Columbus,OH,43222,2,1,761,29000,29000,110.7603485,519.1436819,895,26,,https://www.zillow.com/homedetails/212-Stevens-Ave-Columbus-OH-43222/33849777_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"544 Cedarwood Rd, Columbus, OH 43207",Columbus,OH,43207,2,1,871,38000,38000,145.1342498,579.9175832,955,16,"$10,000 (Nov 5)",https://www.zillow.com/homedetails/544-Cedarwood-Rd-Columbus-OH-43207/33900490_zpid/
For sale by owner,LOT,FOR_SALE,1910,"558 Stewart Ave, Columbus, OH 43206",Columbus,OH,43206,3,,1123,40000,0,152.7728945,0,,9,,https://www.zillow.com/homedetails/558-Stewart-Ave-Columbus-OH-43206/33844377_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1416 Minnesota Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,988,42500,42500,162.3212005,570.4045338,775,29,"$6,200 (Nov 8)",https://www.zillow.com/homedetails/1416-Minnesota-Ave-Columbus-OH-43211/33860119_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"2961 E 7th Ave, Columbus, OH 43219",Columbus,OH,43219,2,1,864,44900,44900,171.4875741,578.8209075,750,1,,https://www.zillow.com/homedetails/2961-E-7th-Ave-Columbus-OH-43219/33838480_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"2954 E 12th Ave, Columbus, OH 43219",Columbus,OH,43219,2,1,672,44900,44900,171.4875741,578.8209075,750,1,,https://www.zillow.com/homedetails/2954-E-12th-Ave-Columbus-OH-43219/33885316_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"1574 Cordell Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,672,44900,44900,171.4875741,588.3209075,800,17,,https://www.zillow.com/homedetails/1574-Cordell-Ave-Columbus-OH-43211/33861404_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"619 Larcomb Ave, Columbus, OH 43223",Columbus,OH,43223,3,1,1314,44900,44900,171.4875741,597.8209075,850,29,,https://www.zillow.com/homedetails/619-Larcomb-Ave-Columbus-OH-43223/33865280_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1950,"813 S Weyant Ave, Columbus, OH 43227",Columbus,OH,43227,2,1,768,45000,45000,171.8695064,598.3695064,850,3,,https://www.zillow.com/homedetails/813-S-Weyant-Ave-Columbus-OH-43227/33882088_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1926,"2312 Parkwood Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,960,45000,45000,171.8695064,588.8695064,800,4,,https://www.zillow.com/homedetails/2312-Parkwood-Ave-Columbus-OH-43211/34046423_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1531 Rosethorne Ave, Columbus, OH 43203",Columbus,OH,43203,2,1,1040,47000,47000,179.5081511,614.0914844,875,29,,https://www.zillow.com/homedetails/1531-Rosethorne-Ave-Columbus-OH-43203/33853495_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"2971 E 7th Ave, Columbus, OH 43219",Columbus,OH,43219,3,1,1271,49000,49000,187.1467958,629.8134625,900,1,,https://www.zillow.com/homedetails/2971-E-7th-Ave-Columbus-OH-43219/33864627_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1000 Campbell Ave, Columbus, OH 43223",Columbus,OH,43223,3,1,896,49000,49000,187.1467958,634.5634625,925,26,,https://www.zillow.com/homedetails/1000-Campbell-Ave-Columbus-OH-43223/33855751_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"580 Elwood Ave, Columbus, OH 43207",Columbus,OH,43207,3,1,1028,49000,49000,187.1467958,634.5634625,925,26,,https://www.zillow.com/homedetails/580-Elwood-Ave-Columbus-OH-43207/33902530_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1948,"328 S Oakley Ave, Columbus, OH 43204",Columbus,OH,43204,4,1,1044,49900,49900,190.5841859,621.2608526,829,7,,https://www.zillow.com/homedetails/328-S-Oakley-Ave-Columbus-OH-43204/33875186_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"135 N Oakley Ave, Columbus, OH 43204",Columbus,OH,43204,2,2,1740,49900,49900,190.5841859,665.1508526,1060,7,,https://www.zillow.com/homedetails/135-N-Oakley-Ave-Columbus-OH-43204/33849408_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"1704 W Mound St, Columbus, OH 43223",Columbus,OH,43223,2,1,624,49900,49900,190.5841859,625.2508526,850,7,,https://www.zillow.com/homedetails/1704-W-Mound-St-Columbus-OH-43223/33866655_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"321 S Hague Ave, Columbus, OH 43204",Columbus,OH,43204,3,1,979,49900,49900,190.5841859,626.9608526,859,7,,https://www.zillow.com/homedetails/321-S-Hague-Ave-Columbus-OH-43204/33848339_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"211 S Burgess Ave, Columbus, OH 43204",Columbus,OH,43204,3,1,1314,49900,49900,190.5841859,630.0008526,875,7,,https://www.zillow.com/homedetails/211-S-Burgess-Ave-Columbus-OH-43204/33849184_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"2359 Mcguffey Rd, Columbus, OH 43211",Columbus,OH,43211,2,1,672,49997,49997,190.9546602,616.2829936,800,3,,https://www.zillow.com/homedetails/2359-Mcguffey-Rd-Columbus-OH-43211/33870855_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"2771 Grasmere Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,672,50000,50000,190.9661182,616.2994515,800,4,,https://www.zillow.com/homedetails/2771-Grasmere-Ave-Columbus-OH-43211/33887353_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"314 Belvidere Ave, Columbus, OH 43223",Columbus,OH,43223,2,1,770,50000,50000,190.9661182,616.2994515,800,12,,https://www.zillow.com/homedetails/314-Belvidere-Ave-Columbus-OH-43223/33826853_zpid/
For sale by owner,CONDO,FOR_SALE,1987,"2433 Mason Village Ct, Columbus, OH 43232",Columbus,OH,43232,2,3,1284,50000,50000,190.9661182,866.1994515,1010,18,"$6,000 (Oct 29)",https://www.zillow.com/homedetails/2433-Mason-Village-Ct-Columbus-OH-43232/33944382_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1919,"55 N Burgess Ave, Columbus, OH 43204",Columbus,OH,43204,4,1,1594,50000,50000,190.9661182,644.7994515,950,20,,https://www.zillow.com/homedetails/55-N-Burgess-Ave-Columbus-OH-43204/33832019_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1950,"2186 Century Dr, Columbus, OH 43211",Columbus,OH,43211,3,1,1148,54997,54997,210.051272,662.7129387,900,3,,https://www.zillow.com/homedetails/2186-Century-Dr-Columbus-OH-43211/33898487_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"365 S Oakley Ave, Columbus, OH 43204",Columbus,OH,43204,4,1,1400,55000,55000,210.06273,681.1593967,997,2,,https://www.zillow.com/homedetails/365-S-Oakley-Ave-Columbus-OH-43204/33830960_zpid/
Condo for sale,CONDO,FOR_SALE,1980,"5832 Leafapple Ln, Columbus, OH 43232",Columbus,OH,43232,2,1,864,55000,14700,56.14403875,699.8107054,800,4,,https://www.zillow.com/homedetails/5832-Leafapple-Ln-Columbus-OH-43232/33940373_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1920,"1951 Aberdeen Ave, Columbus, OH 43211",Columbus,OH,43211,3,1,1270,55000,55000,210.06273,661.7793967,895,4,,https://www.zillow.com/homedetails/1951-Aberdeen-Ave-Columbus-OH-43211/33866837_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"2236 Springmont Ave, Columbus, OH 43223",Columbus,OH,43223,2,1,704,55000,55000,210.06273,653.0393967,849,6,,https://www.zillow.com/homedetails/2236-Springmont-Ave-Columbus-OH-43223/33864304_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1918,"300 S Warren Ave, Columbus, OH 43204",Columbus,OH,43204,2,1,1138,55000,55000,210.06273,653.2293967,850,28,,https://www.zillow.com/homedetails/300-S-Warren-Ave-Columbus-OH-43204/33829482_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1948,"2801 Azelda St, Columbus, OH 43211",Columbus,OH,43211,2,1,672,56900,56900,217.3194425,654.1527758,800,29,,https://www.zillow.com/homedetails/2801-Azelda-St-Columbus-OH-43211/33870263_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1952,"200 Williams Rd, Columbus, OH 43207",Columbus,OH,43207,0,,1204,58000,58000,221.5206971,662.9373638,1025,30,"$10,000 (Oct 28)",https://www.zillow.com/homedetails/200-Williams-Rd-Columbus-OH-43207/33833080_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1931,"1709 Lexington Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,838,59000,59000,225.3400195,663.7733528,790,4,,https://www.zillow.com/homedetails/1709-Lexington-Ave-Columbus-OH-43211/33847350_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1910,"1618 Briarwood Ave, Columbus, OH 43211",Columbus,OH,43211,3,1,1315,59900,59900,228.7774096,732.3607429,1125,2,,https://www.zillow.com/homedetails/1618-Briarwood-Ave-Columbus-OH-43211/33860015_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,-1,"3027 Indianola Ave, Columbus, OH 43202",Columbus,OH,43202,0,,900,59900,0,228.7774096,0,,11,,https://www.zillow.com/homedetails/3027-Indianola-Ave-Columbus-OH-43202/2082225394_zpid/
Condo for sale,CONDO,FOR_SALE,1987,"2455 Mason Village Ct, Columbus, OH 43232",Columbus,OH,43232,2,3,1262,59900,55000,210.06273,899.8960633,1000,16,,https://www.zillow.com/homedetails/2455-Mason-Village-Ct-Columbus-OH-43232/33944391_zpid/
Condo for sale,CONDO,FOR_SALE,1917,"63 N Central Ave, Columbus, OH 43222",Columbus,OH,43222,3,1,1176,59900,28500,108.8506874,774.9340207,875,17,,https://www.zillow.com/homedetails/63-N-Central-Ave-Columbus-OH-43222/33849755_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1948,"3029 Mcguffey Rd, Columbus, OH 43224",Columbus,OH,43224,2,1,760,59997,59997,229.1478839,666.3928839,775,3,,https://www.zillow.com/homedetails/3029-Mcguffey-Rd-Columbus-OH-43224/33878257_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1956,"2721 Osceola Ave, Columbus, OH 43211",Columbus,OH,43211,3,1,825,60000,60000,229.1593418,694.9093418,925,4,,https://www.zillow.com/homedetails/2721-Osceola-Ave-Columbus-OH-43211/33887446_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"3034 Pontiac St, Columbus, OH 43224",Columbus,OH,43224,2,1,800,60000,60000,229.1593418,680.6593418,850,4,,https://www.zillow.com/homedetails/3034-Pontiac-St-Columbus-OH-43224/33877749_zpid/
Foreclosure,SINGLE_FAMILY,FOR_SALE,1957,"932 S Brinker Ave, Columbus, OH 43204",Columbus,OH,43204,3,2,1225,62900,62900,240.2353767,763.06871,1200,8,,https://www.zillow.com/homedetails/932-S-Brinker-Ave-Columbus-OH-43204/33896867_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1922,"1566 Myrtle Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,984,63000,55600,212.3543234,649.8543234,750,0,,https://www.zillow.com/homedetails/1566-Myrtle-Ave-Columbus-OH-43211/33860183_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1890,"889 Miller Ave, Columbus, OH 43206",Columbus,OH,43206,3,1,1304,64900,64900,247.8740214,735.0906881,995,21,,https://www.zillow.com/homedetails/889-Miller-Ave-Columbus-OH-43206/33843243_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"3450 Gerbert Rd, Columbus, OH 43224",Columbus,OH,43224,2,1,792,65000,65000,248.2559536,717.589287,900,4,,https://www.zillow.com/homedetails/3450-Gerbert-Rd-Columbus-OH-43224/33888837_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1917,"272 S Terrace Ave, Columbus, OH 43204",Columbus,OH,43204,3,1,1685,65000,65000,248.2559536,727.089287,950,9,,https://www.zillow.com/homedetails/272-S-Terrace-Ave-Columbus-OH-43204/33858287_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1880,"359 N Garfield Ave, Columbus, OH 43203",Columbus,OH,43203,3,2,1776,66000,66000,252.075276,779.125276,1195,23,$999 (Oct 29),https://www.zillow.com/homedetails/359-N-Garfield-Ave-Columbus-OH-43203/33836681_zpid/
For sale by owner,CONDO,FOR_SALE,1972,"660 Cherry Hollow Rd # II, Columbus, OH 43228",Columbus,OH,43228,3,2,1160,67500,67500,257.8042596,978.3542596,1095,21,,https://www.zillow.com/homedetails/660-Cherry-Hollow-Rd-II-Columbus-OH-43228/34092203_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1922,"366 S Burgess Ave, Columbus, OH 43204",Columbus,OH,43204,2,1,1004,69000,69000,263.5332431,730.0332431,850,14,,https://www.zillow.com/homedetails/366-S-Burgess-Ave-Columbus-OH-43204/33854802_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"947 E 12th Ave, Columbus, OH 43211",Columbus,OH,43211,3,1,1519,69900,69900,266.9706332,782.4706332,1100,2,,https://www.zillow.com/homedetails/947-E-12th-Ave-Columbus-OH-43211/33827818_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"1512 Genessee Ave, Columbus, OH 43211",Columbus,OH,43211,3,1,1248,69900,69900,266.9706332,739.7206332,875,18,,https://www.zillow.com/homedetails/1512-Genessee-Ave-Columbus-OH-43211/33862756_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"1475 Cordell Ave, Columbus, OH 43211",Columbus,OH,43211,3,1,1160,69900,69900,266.9706332,740.6706332,880,25,,https://www.zillow.com/homedetails/1475-Cordell-Ave-Columbus-OH-43211/33860758_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"117 Dana Ave, Columbus, OH 43222",Columbus,OH,43222,3,1,1152,70000,70000,267.3525655,735.5192321,850,14,,https://www.zillow.com/homedetails/117-Dana-Ave-Columbus-OH-43222/33849157_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1947,"2510 Hiawatha St, Columbus, OH 43211",Columbus,OH,43211,3,1,800,70000,63100,240.9992412,699.6659078,800,23,,https://www.zillow.com/homedetails/2510-Hiawatha-St-Columbus-OH-43211/33869340_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1923,"373 S Harris Ave, Columbus, OH 43204",Columbus,OH,43204,2,1,1120,70000,63100,240.9992412,699.6659078,800,26,,https://www.zillow.com/homedetails/373-S-Harris-Ave-Columbus-OH-43204/33847925_zpid/
For sale by owner,MULTI_FAMILY,FOR_SALE,1950,"683-685 S Wheatland Ave, Columbus, OH 43204",Columbus,OH,43204,2,2,1281,72000,72000,274.9912102,739.7412102,1025,16,,https://www.zillow.com/homedetails/683-685-S-Wheatland-Ave-Columbus-OH-43204/33886869_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1959,"4245 Ellery Dr, Columbus, OH 43227",Columbus,OH,43227,3,1,912,74790,74790,285.6471196,776.9971196,930,14,"$7,210 (Oct 31)",https://www.zillow.com/homedetails/4245-Ellery-Dr-Columbus-OH-43227/33907312_zpid/
Condo for sale,CONDO,FOR_SALE,1974,"3075 Jersey Dr # 73, Columbus, OH 43204",Columbus,OH,43204,2,1,968,74900,43100,164.6127939,874.6961272,975,1,,https://www.zillow.com/homedetails/3075-Jersey-Dr-73-Columbus-OH-43204/33936007_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1956,"3767 Brandon St, Columbus, OH 43224",Columbus,OH,43224,3,1,1066,74900,74900,286.067245,800.2105784,1049,11,,https://www.zillow.com/homedetails/3767-Brandon-St-Columbus-OH-43224/34027548_zpid/
Condo for sale,CONDO,FOR_SALE,1974,"5261 Deignese Pl # 17-A, Columbus, OH 43228",Columbus,OH,43228,2,2,960,74900,0,286.067245,0,,14,,https://www.zillow.com/homedetails/5261-Deignese-Pl-17-A-Columbus-OH-43228/2082244935_zpid/
Condo for sale,CONDO,FOR_SALE,1969,"4710 Charecote Ln APT M, Columbus, OH 43220",Columbus,OH,43220,1,1,624,74900,-4600,-17.56888287,649.7644505,750,14,,https://www.zillow.com/homedetails/4710-Charecote-Ln-APT-M-Columbus-OH-43220/33940886_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1946,"470 Josephine Ave, Columbus, OH 43204",Columbus,OH,43204,3,1,968,75000,75000,286.4491773,800.9491773,1050,1,,https://www.zillow.com/homedetails/470-Josephine-Ave-Columbus-OH-43204/33900163_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1942,"850 S Waverly St, Columbus, OH 43227",Columbus,OH,43227,3,1,1061,75000,75000,286.4491773,777.1991773,925,5,,https://www.zillow.com/homedetails/850-S-Waverly-St-Columbus-OH-43227/33882519_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1967,"3436 Penfield Rd, Columbus, OH 43227",Columbus,OH,43227,3,3,1004,78900,78900,301.3445345,822.3445345,1050,28,,https://www.zillow.com/homedetails/3436-Penfield-Rd-Columbus-OH-43227/33923920_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1930,"1979 Radnor Ave, Columbus, OH 43224",Columbus,OH,43224,3,1,1078,79500,79500,303.6361279,833.2361279,1090,30,,https://www.zillow.com/homedetails/1979-Radnor-Ave-Columbus-OH-43224/34027815_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"953 E 12th Ave, Columbus, OH 43211",Columbus,OH,43211,4,1,1588,79900,79900,305.1638569,837.3305235,1100,1,,https://www.zillow.com/homedetails/953-E-12th-Ave-Columbus-OH-43211/33832857_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"1346 E 26th Ave, Columbus, OH 43211",Columbus,OH,43211,3,1,884,79900,0,305.1638569,0,,11,,https://www.zillow.com/homedetails/1346-E-26th-Ave-Columbus-OH-43211/2082227587_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1949,"131 N James Rd, Columbus, OH 43213",Columbus,OH,43213,4,1,979,79900,79900,305.1638569,817.3805235,995,16,,https://www.zillow.com/homedetails/131-N-James-Rd-Columbus-OH-43213/33883211_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1925,"362 S Eureka Ave # 4, Columbus, OH 43204",Columbus,OH,43204,0,,2216,79900,79900,305.1638569,749.8305235,850,25,"$3,400 (Oct 31)",https://www.zillow.com/homedetails/362-S-Eureka-Ave-4-Columbus-OH-43204/2086098497_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1940,"423 S Hague Ave, Columbus, OH 43204",Columbus,OH,43204,0,,2090,79900,79900,305.1638569,783.0805235,1025,25,"$3,400 (Oct 31)",https://www.zillow.com/homedetails/423-S-Hague-Ave-Columbus-OH-43204/33829817_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1940,"1362 E 18th Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,816,79900,58800,224.576155,699.7428217,800,28,"$5,100 (Nov 4)",https://www.zillow.com/homedetails/1362-E-18th-Ave-Columbus-OH-43211/33861092_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1915,"795 Miller Ave # 97, Columbus, OH 43205",Columbus,OH,43205,0,,2240,80000,0,305.5457891,0,,3,,https://www.zillow.com/homedetails/795-Miller-Ave-97-Columbus-OH-43205/2082128050_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1925,"674 S Harris Ave, Columbus, OH 43204",Columbus,OH,43204,2,1,840,80000,80000,305.5457891,813.1791224,970,14,"$5,000 (Nov 8)",https://www.zillow.com/homedetails/674-S-Harris-Ave-Columbus-OH-43204/33865879_zpid/
Condo for sale,CONDO,FOR_SALE,2008,"6405 Blue Knoll Dr # 49-640, Canal Winchester, OH 43110",Canal Winchester,OH,43110,1,1,784,80000,0,305.5457891,0,,17,,https://www.zillow.com/homedetails/6405-Blue-Knoll-Dr-49-640-Canal-Winchester-OH-43110/2082290001_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1924,"1025 Kelton Ave, Columbus, OH 43206",Columbus,OH,43206,2,1,1746,80000,80000,305.5457891,836.9291224,1095,25,"$5,000 (Nov 4)",https://www.zillow.com/homedetails/1025-Kelton-Ave-Columbus-OH-43206/33875606_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1954,"31 Dering Ave, Columbus, OH 43207",Columbus,OH,43207,0,,1846,80000,80000,305.5457891,806.4291224,1145,30,,https://www.zillow.com/homedetails/31-Dering-Ave-Columbus-OH-43207/33901622_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"279 Brehl Ave, Columbus, OH 43222",Columbus,OH,43222,3,1,1152,82000,73800,281.8659904,774.7826571,875,21,,https://www.zillow.com/homedetails/279-Brehl-Ave-Columbus-OH-43222/33840542_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1972,"3630 Hollowwood Ave, Columbus, OH 43223",Columbus,OH,43223,3,1,838,83500,83500,318.9134174,847.580084,1050,8,,https://www.zillow.com/homedetails/3630-Hollowwood-Ave-Columbus-OH-43223/34092145_zpid/
Condo for sale,CONDO,FOR_SALE,1985,"5990 Little Brook Way, Columbus, OH 43232",Columbus,OH,43232,2,2,1063,84900,49400,188.6745248,924.9245248,1025,18,,https://www.zillow.com/homedetails/5990-Little-Brook-Way-Columbus-OH-43232/34079725_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"1077 Rumsey Rd, Columbus, OH 43207",Columbus,OH,43207,4,2,1700,85000,85000,324.6424009,884.3090676,1200,1,,https://www.zillow.com/homedetails/1077-Rumsey-Rd-Columbus-OH-43207/33903106_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"1284 E Mound St, Columbus, OH 43205",Columbus,OH,43205,5,2,2230,85000,85000,324.6424009,903.3090676,1300,2,,https://www.zillow.com/homedetails/1284-E-Mound-St-Columbus-OH-43205/33837576_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1940,"1382 E 18th Ave, Columbus, OH 43211",Columbus,OH,43211,2,1,816,85000,56600,216.1736458,699.8403125,800,14,,https://www.zillow.com/homedetails/1382-E-18th-Ave-Columbus-OH-43211/33861088_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1925,"1141 E 20th Ave, Columbus, OH 43211",Columbus,OH,43211,0,,2184,85000,85000,324.6424009,829.8690676,1124,15,,https://www.zillow.com/homedetails/1141-E-20th-Ave-Columbus-OH-43211/2122312457_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1922,"2838 E 10th Ave, Columbus, OH 43219",Columbus,OH,43219,2,1,831,85900,66800,255.1307339,749.7974006,850,28,,https://www.zillow.com/homedetails/2838-E-10th-Ave-Columbus-OH-43219/33864674_zpid/
For sale by owner,CONDO,FOR_SALE,1973,"5325 Portland St APT 101, Columbus, OH 43235",Columbus,OH,43235,2,2,900,86900,22000,84.025092,799.8584253,900,30,,https://www.zillow.com/homedetails/5325-Portland-St-APT-101-Columbus-OH-43235/33941991_zpid/
Condo for sale,CONDO,FOR_SALE,1973,"1450 Slade Ave APT 202, Columbus, OH 43235",Columbus,OH,43235,1,1,650,87900,-5000,-19.09661182,674.6533882,775,5,,https://www.zillow.com/homedetails/1450-Slade-Ave-APT-202-Columbus-OH-43235/33942585_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1957,"1367 Miller Ave, Columbus, OH 43206",Columbus,OH,43206,3,1,936,88000,82900,316.621824,829.9884906,930,12,,https://www.zillow.com/homedetails/1367-Miller-Ave-Columbus-OH-43206/33894922_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1938,"1180 E 19th Ave, Columbus, OH 43211",Columbus,OH,43211,3,2,1356,88000,88000,336.100368,857.0670347,970,23,,https://www.zillow.com/homedetails/1180-E-19th-Ave-Columbus-OH-43211/33869541_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1920,"1930 Doren Ave, Columbus, OH 43223",Columbus,OH,43223,3,1,2141,89000,86700,331.1352489,849.9685823,950,9,,https://www.zillow.com/homedetails/1930-Doren-Ave-Columbus-OH-43223/33843458_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"3070 Hiawatha St, Columbus, OH 43224",Columbus,OH,43224,2,1,720,89900,74400,284.1575839,793.8509172,894,0,,https://www.zillow.com/homedetails/3070-Hiawatha-St-Columbus-OH-43224/33877873_zpid/
Condo for sale,CONDO,FOR_SALE,1973,"6323 Well Fleet Dr # 73, Columbus, OH 43231",Columbus,OH,43231,2,1,1052,89900,0,343.3570805,0,,14,,https://www.zillow.com/homedetails/6323-Well-Fleet-Dr-73-Columbus-OH-43231/2082242957_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1984,"4354 Apley Pl, Columbus, OH 43231",Columbus,OH,43231,3,2,1160,89900,89900,343.3570805,910.2404138,1195,17,"$5,100 (Nov 1)",https://www.zillow.com/homedetails/4354-Apley-Pl-Columbus-OH-43231/34114191_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"735 Sullivant Ave, Columbus, OH 43222",Columbus,OH,43222,3,1,2184,89900,0,343.3570805,0,,21,,https://www.zillow.com/homedetails/735-Sullivant-Ave-Columbus-OH-43222/2082323363_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1963,"845 Stockbridge Rd, Columbus, OH 43207",Columbus,OH,43207,3,1,879,90500,86000,328.4617233,849.7950566,950,10,,https://www.zillow.com/homedetails/845-Stockbridge-Rd-Columbus-OH-43207/33920353_zpid/
